100 9900
31 41 88.035406
31 42 78.884414
31 43 47.465188
31 44 37.790152
31 45 59.945086
31 46 40.888272
31 47 61.043879
31 48 22.404369
31 49 91.585659
31 50 31.031372
31 51 18.939863
31 52 91.135584
31 53 91.516475
31 54 77.554689
31 55 12.785252
31 56 93.851471
31 57 71.594525
31 58 10.777258
31 59 28.308074
31 60 31.784052
31 61 32.577499
31 62 89.004596
31 63 35.004338
31 64 27.308502
31 65 68.415532
31 66 29.765956
31 67 77.184609
31 68 56.846531
31 69 97.498831
31 70 78.500186
31 71 65.531482
31 72 45.273834
31 73 2.272935
31 74 76.985710
31 75 86.761323
31 76 8.199428
31 77 47.402900
31 78 64.610965
31 79 33.065684
31 80 7.097924
31 81 51.062170
31 82 57.007354
31 83 2.714850
31 84 51.514143
31 85 3.941531
31 86 98.617639
31 87 38.537996
31 88 42.422654
31 89 66.217951
31 90 78.448381
31 91 51.951454
31 92 1.313235
31 93 23.992766
31 94 31.555904
31 95 26.788634
31 96 70.686367
31 97 53.603108
31 98 22.740977
31 99 9.392177
32 0 3.381342
32 1 24.730019
32 2 23.478237
32 3 69.260934
32 4 80.522679
32 5 71.371316
32 6 48.282115
32 7 58.001399
32 8 10.858939
32 9 73.516638
32 10 12.511841
32 11 3.415287
32 12 67.881234
32 13 21.756810
32 14 10.043868
32 15 50.261915
32 16 15.347093
32 17 82.079063
32 18 86.290850
32 19 99.566155
32 20 56.698497
32 21 38.744241
32 22 99.722053
32 23 4.299682
32 24 19.351341
32 25 69.411660
32 26 23.340934
32 27 50.845326
32 28 50.946717
32 29 98.571770
32 30 36.501317
32 31 92.861350
32 33 61.392781
32 34 82.866365
32 35 96.994426
32 36 6.994497
32 37 91.889207
32 38 5.020550
32 39 63.514824
32 40 8.347695
32 41 30.114542
32 42 91.880276
32 43 59.414062
32 44 97.690339
32 45 19.370024
32 46 26.443711
32 47 30.076621
32 48 12.106087
32 49 28.711733
32 50 93.794309
32 51 48.303534
32 52 16.105156
32 53 60.966218
32 54 86.487952
32 55 64.764859
32 56 1.185120
32 57 76.013008
32 58 96.216031
32 59 83.882900
32 60 58.406260
32 61 97.830742
32 62 35.460924
32 63 69.433951
32 64 50.754523
32 65 55.541860
32 66 65.379830
32 67 48.707021
32 68 39.897200
32 69 81.054168
32 70 54.297443
32 71 89.233825
32 72 15.393471
32 73 48.885785
32 74 54.957498
32 75 67.905149
32 76 33.503948
32 77 97.373324
32 78 68.077741
32 79 38.714365
32 80 97.450449
32 81 14.701423
32 82 54.772404
32 83 32.419778
32 84 1.309200
32 85 8.054981
32 86 71.050826
32 87 89.093195
32 88 15.677752
32 89 99.683822
32 90 23.870336
32 91 32.822881
32 92 14.837878
32 93 9.782705
32 94 90.116106
32 95 46.764920
32 96 32.343785
32 97 92.827926
32 98 97.400169
32 99 96.287675
33 0 84.796991
33 1 91.375028
33 2 38.716369
33 3 78.129932
33 4 22.026257
33 5 59.310430
33 6 81.757471
33 7 44.294009
33 8 45.972963
33 9 85.163021
33 10 38.095296
33 11 60.820935
33 12 90.289422
33 13 15.320126
33 14 77.444167
33 15 13.645561
33 16 67.989554
33 17 36.855431
33 18 7.872571
33 19 66.405299
33 20 75.448471
33 21 30.164853
33 22 94.097403
33 23 8.376875
33 24 87.629502
33 25 42.719485
33 26 52.889760
33 27 4.641359
33 28 91.624207
33 29 66.983184
33 30 47.140712
33 31 75.128451
33 32 83.423021
33 34 27.905492
33 35 98.280065
33 36 84.366807
33 37 96.291127
33 38 98.388982
33 39 50.510632
33 40 19.567973
33 41 38.206250
33 42 64.743367
33 43 49.715074
33 44 71.097277
33 45 90.522042
33 46 58.376930
33 47 44.911882
33 48 6.435790
33 49 60.352818
33 50 54.839222
33 51 80.781642
33 52 46.413271
33 53 85.132357
33 54 16.817180
33 55 26.054220
33 56 10.792801
33 57 59.381613
33 58 23.800102
33 59 74.442029
33 60 99.213533
33 61 90.927115
33 62 87.867243
33 63 62.324137
33 64 13.048862
33 65 96.643914
33 66 2.415039
33 67 70.530403
33 68 3.913004
33 69 16.253986
33 70 8.629234
33 71 16.344466
33 72 55.349822
33 73 56.792974
33 74 93.120528
33 75 96.238854
33 76 65.663483
33 77 80.065247
33 78 49.380588
33 79 9.875070
33 80 1.901332
33 81 10.739215
33 82 45.578545
33 83 81.546028
33 84 37.675122
33 85 73.691954
33 86 41.706431
33 87 96.507716
33 88 70.807559
33 89 65.794135
33 90 90.195245
33 91 86.541531
33 92 40.716868
33 93 29.533375
33 94 35.861636
33 95 31.608261
33 96 30.002892
33 97 23.706065
33 98 3.408460
33 99 92.599179
34 0 39.873993
34 1 79.864845
34 2 23.690775
34 3 53.959289
34 4 74.854820
34 5 92.290888
34 6 3.572105
34 7 34.352281
34 8 58.640819
34 9 13.967151
34 10 88.434046
34 11 18.556284
34 12 30.016051
34 13 21.360876
34 14 1.265663
34 15 74.424024
34 16 35.426790
34 17 66.780563
34 18 67.747304
34 19 45.010537
34 20 43.104042
34 21 58.654714
34 22 52.856813
34 23 47.866134
34 24 52.553980
34 25 97.286673
34 26 41.264350
34 27 71.011817
34 28 62.786035
34 29 46.471902
34 30 91.145374
34 31 28.258887
34 32 92.824189
34 33 39.821112
34 35 79.029549
34 36 25.304024
34 37 18.847750
34 38 4.714603
34 39 31.916672
34 40 92.425647
34 41 3.733757
34 42 36.520330
34 43 12.128970
34 44 59.626884
34 45 46.823827
34 46 71.040107
34 47 80.232443
34 48 85.715019
34 49 74.414178
34 50 84.105515
34 51 11.848110
34 52 4.076834
34 53 24.768173
34 54 93.827001
34 55 85.287434
34 56 14.803746
34 57 55.376700
34 58 53.206793
34 59 88.684365
34 60 35.340231
34 61 14.742320
34 62 98.658185
34 63 17.659777
34 64 19.973503
34 65 76.138992
34 66 63.430856
34 67 47.542364
34 68 72.251994
34 69 26.599938
34 70 74.023878
34 71 67.783299
34 72 3.814676
34 73 40.812004
34 74 22.375102
34 75 60.440288
34 76 38.132812
34 77 46.645599
34 78 46.947687
34 79 89.469887
34 80 18.310275
34 81 6.725183
34 82 61.791447
34 83 43.055293
34 84 54.358042
34 85 98.745940
34 86 44.238928
34 87 37.310010
34 88 37.253097
34 89 76.168124
34 90 29.102910
34 91 46.436182
34 92 54.611414
34 93 30.471348
34 94 60.074279
34 95 71.779558
34 96 65.949270
34 97 56.326807
34 98 17.476113
34 99 0.211433
35 0 34.276693
35 1 41.846288
35 2 75.611892
35 3 30.881097
35 4 65.161295
35 5 67.492540
35 6 42.652814
35 7 68.620703
35 8 74.420386
35 9 99.286385
35 10 1.341133
35 11 92.147658
35 12 91.243708
35 13 4.621733
35 14 99.743602
35 15 5.697963
35 16 4.818657
35 17 2.300419
35 18 37.871001
35 19 73.837235
35 20 79.424513
35 21 82.324623
35 22 58.186856
35 23 20.934353
35 24 95.481532
35 25 95.535319
35 26 75.860431
35 27 49.146044
35 28 22.185477
35 29 18.361086
35 30 78.076142
35 31 91.748903
35 32 91.127568
35 33 43.742310
35 34 80.793543
35 36 72.268731
35 37 19.694423
35 38 35.721643
35 39 56.059109
35 40 84.095248
35 41 28.062074
35 42 12.242326
35 43 33.302998
35 44 40.133619
35 45 4.242670
35 46 88.371809
35 47 34.011085
35 48 67.532442
35 49 97.912027
35 50 20.468818
35 51 20.744568
35 52 38.641134
35 53 65.640701
35 54 40.737887
35 55 28.686413
35 56 36.088013
35 57 47.670794
35 58 61.166067
35 59 0.726061
35 60 47.233513
35 61 29.525231
35 62 56.012351
35 63 65.550721
35 64 71.241389
35 65 30.505803
35 66 2.821157
35 67 82.293705
35 68 0.623968
35 69 65.530753
35 70 73.356922
35 71 24.997222
35 72 8.355797
35 73 46.782267
35 74 17.907708
35 75 95.479137
35 76 31.513362
35 77 27.278729
35 78 79.081483
35 79 34.150169
35 80 92.886769
35 81 39.756120
35 82 4.519491
35 83 44.910109
35 84 43.122594
35 85 51.137535
35 86 1.876954
35 87 62.458588
35 88 37.695411
35 89 35.389232
35 90 93.972087
35 91 68.188036
35 92 85.368748
35 93 65.706257
35 94 87.180232
35 95 4.283431
35 96 17.794504
35 97 40.740101
35 98 61.950653
35 99 44.735528
36 0 33.513196
36 1 88.975529
36 2 30.749347
36 3 56.681255
36 4 63.855604
36 5 40.383082
36 6 85.781992
36 7 25.816998
36 8 93.109735
36 9 15.118454
36 10 76.526948
36 11 25.587555
36 12 40.805258
36 13 55.309317
36 14 15.408987
36 15 81.435510
36 16 80.080892
36 17 17.864822
36 18 8.870235
36 19 18.602893
36 20 22.838445
36 21 53.762482
36 22 50.645569
36 23 84.808954
36 24 49.750548
36 25 22.411662
36 26 94.225491
36 27 7.584923
36 28 1.177384
36 29 28.462467
36 30 42.290321
36 31 80.128712
36 32 73.660966
36 33 22.823327
36 34 52.325285
36 35 69.249453
36 37 85.903839
36 38 79.670120
36 39 59.676855
36 40 4.303902
36 41 88.002374
36 42 46.874192
36 43 61.986545
36 44 36.983669
36 45 88.193010
36 46 68.546188
36 47 92.239066
36 48 58.394354
36 49 62.483229
36 50 95.287106
36 51 31.587559
36 52 22.074636
36 53 94.277182
36 54 30.257563
36 55 77.669430
36 56 49.435424
36 57 63.469273
36 58 7.320726
36 59 89.302060
36 60 87.556213
36 61 67.467231
36 62 61.283979
36 63 74.248423
36 64 48.357788
36 65 10.219511
36 66 29.658844
36 67 73.168525
36 68 82.877499
36 69 39.560111
36 70 20.378261
36 71 19.923211
36 72 34.705318
36 73 48.047241
36 74 90.554847
36 75 26.072803
36 76 72.595933
36 77 77.960453
36 78 7.633269
36 79 45.713742
36 80 23.854193
36 81 87.234259
36 82 6.184430
36 83 25.722185
36 84 17.298187
36 85 39.844407
36 86 11.108660
36 87 36.024344
36 88 97.436351
36 89 81.526368
36 90 71.159681
36 91 4.689066
36 92 89.951954
36 93 49.693836
36 94 35.470584
36 95 53.438980
36 96 82.670402
36 97 45.038288
36 98 10.157669
36 99 40.602315
37 0 35.891783
37 1 61.529003
37 2 52.097444
37 3 70.578249
37 4 51.303152
37 5 31.396147
37 6 92.616670
37 7 21.564461
37 8 9.642056
37 9 92.167872
37 10 35.104856
37 11 76.596305
37 12 33.864836
37 13 23.945624
37 14 37.453125
37 15 16.872850
37 16 46.780277
37 17 36.840135
37 18 72.742908
37 19 50.895771
37 20 69.941212
37 21 10.853894
37 22 59.752486
37 23 8.122871
37 24 54.043724
37 25 3.484107
37 26 68.618864
37 27 21.638812
37 28 40.165593
37 29 43.933504
37 30 36.387072
37 31 60.771387
37 32 25.882683
37 33 27.054604
37 34 72.198444
37 35 51.632463
37 36 50.634023
37 38 5.016292
37 39 92.514035
37 40 41.238506
37 41 20.663305
37 42 50.169942
37 43 3.038774
37 44 19.166363
37 45 65.446627
37 46 28.705480
37 47 35.906590
37 48 9.625798
37 49 54.723260
37 50 81.426161
37 51 58.206167
37 52 86.380993
37 53 8.078337
37 54 55.334068
37 55 91.071620
37 56 43.129093
37 57 97.483302
37 58 67.706613
37 59 17.331831
37 60 72.744566
37 61 77.282078
37 62 12.957650
37 63 10.106776
37 64 70.223994
37 65 75.817860
37 66 41.815038
37 67 84.758653
37 68 76.216677
37 69 48.227547
37 70 52.209786
37 71 62.250213
37 72 20.702197
37 73 20.887790
37 74 31.760252
37 75 33.232162
37 76 9.676860
37 77 54.578720
37 78 82.848030
37 79 29.076076
37 80 21.636796
37 81 15.638411
37 82 43.020574
37 83 38.588810
37 84 45.196141
37 85 72.213199
37 86 85.818780
37 87 57.288856
37 88 94.354645
37 89 26.165952
37 90 50.116104
37 91 19.894702
37 92 83.729745
37 93 50.286529
37 94 99.669029
37 95 46.069752
37 96 32.493937
37 97 25.155523
37 98 58.816996
37 99 24.487868
38 0 92.809089
38 1 60.344619
38 2 5.133189
38 3 70.928173
38 4 66.225105
38 5 40.593749
38 6 25.315845
38 7 22.377255
38 8 79.811121
38 9 59.187375
38 10 56.723061
38 11 71.011465
38 12 42.713186
38 13 87.959202
38 14 43.692301
38 15 99.451501
38 16 93.383226
38 17 86.186684
38 18 35.149137
38 19 51.826039
38 20 77.899763
38 21 69.093706
38 22 37.998046
38 23 63.950675
38 24 70.601750
38 25 40.761857
38 26 19.401289
38 27 80.322989
38 28 59.682602
38 29 45.957718
38 30 20.290273
38 31 5.654065
38 32 72.442284
38 33 10.715691
38 34 2.317034
38 35 74.301340
38 36 7.571139
38 37 22.472830
38 39 0.941746
38 40 72.237167
38 41 75.139867
38 42 47.134230
38 43 98.465468
38 44 13.082049
38 45 18.895905
38 46 92.654574
38 47 62.555629
38 48 52.250974
38 49 10.017180
38 50 6.553379
38 51 18.174990
38 52 21.405877
38 53 56.650034
38 54 38.238640
38 55 33.813155
38 56 79.176721
38 57 69.358891
38 58 6.095494
38 59 6.532951
38 60 3.508280
38 61 59.040983
38 62 84.003610
38 63 24.582285
38 64 96.009186
38 65 20.910289
38 66 62.279056
38 67 71.185368
38 68 29.324393
38 69 75.830579
38 70 43.993355
38 71 8.615489
38 72 44.821670
38 73 98.578267
38 74 9.204580
38 75 47.764786
38 76 99.777312
38 77 61.541515
38 78 16.842232
38 79 65.164745
38 80 70.765819
38 81 61.912868
38 82 16.819855
38 83 76.774459
38 84 43.102715
38 85 80.608436
38 86 13.406162
38 87 15.841919
38 88 54.959360
38 89 41.947440
38 90 54.967671
38 91 90.756950
38 92 19.162996
38 93 4.551721
38 94 24.902761
38 95 18.052618
38 96 15.714908
38 97 15.975578
38 98 73.919126
38 99 35.575276
39 0 33.704039
39 1 6.252103
39 2 64.763633
39 3 1.331657
39 4 42.562972
39 5 78.842949
39 6 97.095659
39 7 74.634724
39 8 89.507721
39 9 81.404239
39 10 42.401917
39 11 57.908261
39 12 52.522261
39 13 3.332142
39 14 46.682936
39 15 49.873476
39 16 26.393317
39 17 52.227361
39 18 52.098281
39 19 23.829144
39 20 83.070438
39 21 7.218647
39 22 47.839702
39 23 98.350155
39 24 27.020886
39 25 33.511130
39 26 85.208416
39 27 11.967546
39 28 61.268447
39 29 69.576126
39 30 82.204717
39 31 48.256414
39 32 90.449795
39 33 66.074826
39 34 98.895209
39 35 83.246403
39 36 13.491507
39 37 63.909046
39 38 86.404930
39 40 43.182695
39 41 0.405488
39 42 47.717994
39 43 99.588694
39 44 67.403747
39 45 5.219936
39 46 0.690852
39 47 16.268001
39 48 68.465308
39 49 40.207647
39 50 16.740651
39 51 24.376907
39 52 69.628472
39 53 25.342917
39 54 96.885780
39 55 22.442265
39 56 78.442909
39 57 31.312833
39 58 68.111230
39 59 28.530774
39 60 24.394567
39 61 54.428317
39 62 15.032425
39 63 8.127329
39 64 48.450541
39 65 97.424768
39 66 7.360325
39 67 12.366166
39 68 82.821993
39 69 81.411708
39 70 39.467215
39 71 64.618362
39 72 0.379350
39 73 81.125370
39 74 72.278411
39 75 45.646226
39 76 44.892264
39 77 58.157684
39 78 82.265893
39 79 5.367243
39 80 75.630087
39 81 64.979655
39 82 77.495625
39 83 72.727117
39 84 72.846915
39 85 6.346647
39 86 36.481152
39 87 44.263682
39 88 54.288546
39 89 74.067654
39 90 62.021779
39 91 6.650286
39 92 47.096934
39 93 16.140122
39 94 19.254524
39 95 88.839427
39 96 44.351051
39 97 61.896443
39 98 44.824673
39 99 45.384398
40 0 50.971323
40 1 1.077790
40 2 72.380680
40 3 44.098698
40 4 89.828104
40 5 6.645439
40 6 18.524880
40 7 68.420063
40 8 95.632891
40 9 98.659323
40 10 12.902224
40 11 47.677965
40 12 71.554349
40 13 69.698054
40 14 36.285118
40 15 96.920444
40 16 21.489394
40 17 31.064157
40 18 51.313151
40 19 82.038203
40 20 99.532944
40 21 93.412877
40 22 71.972305
40 23 25.630916
40 24 37.428188
40 25 65.462334
40 26 19.949056
40 27 34.392723
40 28 20.642501
40 29 40.087460
40 30 58.670467
40 31 59.750894
40 32 84.202468
40 33 38.369539
40 34 79.142258
40 35 100.073759
40 36 90.534669
40 37 99.067868
40 38 35.622576
40 39 14.970914
40 41 33.297259
40 42 33.499428
40 43 93.719909
40 44 50.040858
40 45 83.550559
40 46 13.957098
40 47 58.679501
40 48 63.878149
40 49 57.603262
40 50 27.566427
40 51 97.423275
40 52 8.234278
40 53 39.484041
40 54 6.875514
40 55 54.334136
40 56 36.933443
40 57 35.226684
40 58 43.492081
40 59 87.826270
40 60 9.476454
40 61 71.020146
40 62 1.726386
40 63 22.418861
40 64 11.223018
40 65 72.763194
40 66 75.468079
40 67 19.331388
40 68 33.624706
40 69 80.676592
40 70 73.419710
40 71 17.544485
40 72 45.187937
40 73 59.364084
40 74 75.329114
40 75 86.821140
40 76 36.678279
40 77 61.076642
40 78 75.007374
40 79 64.358723
40 80 42.534515
40 81 87.922836
40 82 14.688679
40 83 17.543166
40 84 24.542854
40 85 77.381367
40 86 19.682854
40 87 86.702426
40 88 53.528725
40 89 4.710130
40 90 62.290916
40 91 13.807064
40 92 40.155667
40 93 55.709468
40 94 19.598514
40 95 55.741609
40 96 46.877785
40 97 73.785501
40 98 41.031664
40 99 14.071163
41 0 59.674335
41 1 26.372774
41 2 8.453681
41 3 87.153442
41 4 10.402016
41 5 67.513696
41 6 54.101823
41 7 64.997279
41 8 18.432534
41 9 95.755522
41 10 99.806570
41 11 42.444334
41 12 63.700122
41 13 19.513934
41 14 94.706143
41 15 22.051630
41 16 12.365644
41 17 45.665578
41 18 58.063235
41 19 14.478198
41 20 91.010991
41 21 1.370114
41 22 78.810606
41 23 21.230009
41 24 45.609501
41 25 83.985711
41 26 84.096632
41 27 2.293069
41 28 27.475156
41 29 9.430154
41 30 65.371459
41 31 89.485364
41 32 19.975348
41 33 95.453009
41 34 42.448942
41 35 5.284163
41 36 56.999041
41 37 73.022571
41 38 53.499094
41 39 86.435873
41 40 87.004161
41 42 66.394640
41 43 82.070268
41 44 91.831524
41 45 4.925124
41 46 20.418402
41 47 71.009859
41 48 94.931679
41 49 8.303412
41 50 82.247994
41 51 27.546833
41 52 22.450365
41 53 33.711115
41 54 63.866630
41 55 93.818916
41 56 3.058399
41 57 94.869460
41 58 21.693401
41 59 42.771805
41 60 32.542262
41 61 74.821304
41 62 90.031215
41 63 60.627313
41 64 45.155495
41 65 21.098641
41 66 96.227518
41 67 94.011876
41 68 4.825269
41 69 55.033196
41 70 67.157859
41 71 72.356362
41 72 94.427700
41 73 34.190209
41 74 9.005499
41 75 64.322718
41 76 86.521144
41 77 0.362539
41 78 5.298640
41 79 90.782439
41 80 24.727560
41 81 4.644255
41 82 31.780114
41 83 96.266437
41 84 31.377767
41 85 25.809905
41 86 30.922616
41 87 75.825385
41 88 84.087251
41 89 88.557710
41 90 23.765896
41 91 64.884161
41 92 71.604887
41 93 44.131910
41 94 62.240562
41 95 25.943553
41 96 47.577799
41 97 97.421582
41 98 41.256470
41 99 7.876872
42 0 49.801322
42 1 51.840230
42 2 96.571923
42 3 11.088714
42 4 42.073795
42 5 96.122521
42 6 11.823187
42 7 64.947620
42 8 65.951751
42 9 75.631522
42 10 46.082146
42 11 12.673862
42 12 60.501780
42 13 74.851879
42 14 71.923164
42 15 3.258233
42 16 19.571201
42 17 87.451376
42 18 83.218490
42 19 10.007106
42 20 8.150374
42 21 65.625341
42 22 91.744897
42 23 30.953673
42 24 52.075358
42 25 21.395428
42 26 82.172438
42 27 77.644754
42 28 48.620309
42 29 99.116290
42 30 36.119526
42 31 25.707110
42 32 19.454858
42 33 50.650748
42 34 67.696860
42 35 83.116697
42 36 41.992484
42 37 22.506016
42 38 35.325910
42 39 30.238906
42 40 50.331628
42 41 7.680654
42 43 7.606041
42 44 99.477246
42 45 92.792148
42 46 24.053894
42 47 64.617619
42 48 91.762585
42 49 69.475444
42 50 55.856040
42 51 10.286669
42 52 72.134514
42 53 50.327366
42 54 35.090666
42 55 56.299999
42 56 47.310930
42 57 91.858836
42 58 45.736377
42 59 13.547969
42 60 4.411522
42 61 28.979864
42 62 5.137924
42 63 93.185359
42 64 81.895333
42 65 17.328416
42 66 14.203483
42 67 76.139042
42 68 51.292081
42 69 41.026405
42 70 70.856960
42 71 57.254520
42 72 11.451526
42 73 80.970814
42 74 9.651213
42 75 8.261590
42 76 35.804634
42 77 59.568794
42 78 64.530077
42 79 32.352736
42 80 67.524817
42 81 39.251301
42 82 51.434179
42 83 2.406107
42 84 27.497163
42 85 54.150666
42 86 32.777490
42 87 84.748201
42 88 85.647930
42 89 97.003255
42 90 56.778623
42 91 50.839704
42 92 47.456281
42 93 66.639146
42 94 61.212959
42 95 70.381192
42 96 24.364637
42 97 5.346568
42 98 93.358587
42 99 61.073641
43 0 89.323642
43 1 19.949552
43 2 25.741269
43 3 42.632057
43 4 66.852223
43 5 85.613151
43 6 40.740469
43 7 5.638750
43 8 70.762772
43 9 77.191214
43 10 16.200663
43 11 59.436087
43 12 82.095989
43 13 59.357624
43 14 68.899128
43 15 67.496828
43 16 54.829502
43 17 93.812581
43 18 3.053392
43 19 13.573454
43 20 47.568860
43 21 89.531359
43 22 67.008656
43 23 67.416139
43 24 5.699053
43 25 30.323716
43 26 42.827464
43 27 34.962327
43 28 60.369250
43 29 62.897950
43 30 80.710907
43 31 84.639161
43 32 68.202953
43 33 18.174299
43 34 43.012767
43 35 38.783269
43 36 88.770315
43 37 68.768292
43 38 41.064951
43 39 7.170696
43 40 85.628900
43 41 96.365284
43 42 32.114633
43 44 18.263086
43 45 41.133690
43 46 54.133343
43 47 93.380565
43 48 73.014453
43 49 95.236669
43 50 61.372312
43 51 5.568017
43 52 5.946191
43 53 54.140865
43 54 60.272729
43 55 59.138871
43 56 88.686252
43 57 65.943228
43 58 97.959034
43 59 43.215392
43 60 52.281673
43 61 27.295310
43 62 70.917296
43 63 89.203263
43 64 36.331973
43 65 67.630159
43 66 83.458435
43 67 19.051481
43 68 95.354147
43 69 55.648478
43 70 27.043755
43 71 91.523740
43 72 5.778343
43 73 86.526516
43 74 83.100309
43 75 48.937979
43 76 20.586524
43 77 37.702806
43 78 88.379503
43 79 41.537779
43 80 12.844729
43 81 26.120260
43 82 78.962991
43 83 46.991349
43 84 34.242846
43 85 60.444845
43 86 46.695819
43 87 8.470850
43 88 90.244036
43 89 58.051366
43 90 0.127502
43 91 86.346850
43 92 99.559290
43 93 88.461649
43 94 20.967473
43 95 55.739735
43 96 62.400842
43 97 12.439757
43 98 46.612194
43 99 85.001920
44 0 9.331457
44 1 9.093526
44 2 89.476936
44 3 98.661745
44 4 40.514890
44 5 22.101177
44 6 24.666043
44 7 62.441998
44 8 93.786100
44 9 10.576307
44 10 38.941295
44 11 27.672959
44 12 99.198074
44 13 60.104119
44 14 35.998709
44 15 37.751987
44 16 87.565398
44 17 95.126227
44 18 35.739986
44 19 30.258644
44 20 21.013027
44 21 35.120958
44 22 88.525487
44 23 64.916395
44 24 4.651902
44 25 53.920574
44 26 49.321500
44 27 69.798945
44 28 20.241460
44 29 34.026377
44 30 21.205283
44 31 26.011348
44 32 95.062271
44 33 55.927197
44 34 82.867157
44 35 4.532979
44 36 82.210343
44 37 26.196258
44 38 60.549727
44 39 27.991567
44 40 82.137954
44 41 27.536034
44 42 91.290078
44 43 54.844476
44 45 79.504089
44 46 68.960112
44 47 51.381548
44 48 73.775438
44 49 4.260896
44 50 24.945751
44 51 91.647512
44 52 52.072057
44 53 51.390834
44 54 78.660219
44 55 29.420353
44 56 3.331298
44 57 9.822438
44 58 26.258649
44 59 96.044591
44 60 27.047330
44 61 57.790977
44 62 56.770571
44 63 28.273915
44 64 25.468083
44 65 79.273497
44 66 95.236925
44 67 22.107677
44 68 21.563854
44 69 44.116051
44 70 85.528757
44 71 38.413112
44 72 86.033433
44 73 73.084192
44 74 93.673466
44 75 61.105425
44 76 30.980159
44 77 78.306103
44 78 32.533914
44 79 60.708615
44 80 43.222392
44 81 29.440992
44 82 44.330245
44 83 8.795650
44 84 11.159923
44 85 46.393676
44 86 28.763867
44 87 22.107501
44 88 45.699839
44 89 60.509568
44 90 71.397470
44 91 89.076176
44 92 7.952434
44 93 17.922533
44 94 9.464581
44 95 46.027847
44 96 34.239760
44 97 21.091415
44 98 70.426631
44 99 25.517747
45 0 92.416446
45 1 17.549232
45 2 32.365057
45 3 95.049495
45 4 12.584477
45 5 48.502421
45 6 84.690522
45 7 40.857143
45 8 9.990581
45 9 64.155701
45 10 12.670787
45 11 28.479069
45 12 58.227002
45 13 97.501470
45 14 89.923414
45 15 89.528650
45 16 76.813386
45 17 63.800909
45 18 39.288901
45 19 42.367385
45 20 68.819585
45 21 19.097223
45 22 14.394461
45 23 53.311950
45 24 81.396180
45 25 67.839789
45 26 61.738134
45 27 84.557398
45 28 64.911617
45 29 57.061198
45 30 46.267495
45 31 55.174616
45 32 74.851789
45 33 32.537514
45 34 62.196720
45 35 62.340755
45 36 94.720012
45 37 60.975286
45 38 5.200317
45 39 71.387304
45 40 57.882340
45 41 41.507251
45 42 52.141363
45 43 85.301153
45 44 11.635168
45 46 39.641783
45 47 80.136614
45 48 46.989778
45 49 97.729189
45 50 77.299555
45 51 58.030387
45 52 10.922563
45 53 20.165663
45 54 3.684135
45 55 60.243638
45 56 44.685876
45 57 33.288156
45 58 53.471455
45 59 85.484213
45 60 85.540495
45 61 11.024789
45 62 71.166459
45 63 10.948748
45 64 82.245586
45 65 51.593153
45 66 43.463449
45 67 76.416259
45 68 98.214376
45 69 31.062062
45 70 35.059988
45 71 72.027962
45 72 38.492289
45 73 43.871335
45 74 67.612444
45 75 98.567422
45 76 90.099226
45 77 58.742820
45 78 16.384576
45 79 79.699639
45 80 32.953369
45 81 74.372943
45 82 24.628842
45 83 31.897233
45 84 86.894707
45 85 80.879053
45 86 51.853365
45 87 39.676400
45 88 9.252250
45 89 20.178898
45 90 78.865829
45 91 41.284843
45 92 46.949689
45 93 91.314570
45 94 89.848762
45 95 3.128442
45 96 77.320026
45 97 65.189316
45 98 39.709065
45 99 49.992929
46 0 42.600483
46 1 57.267630
46 2 93.557828
46 3 22.511345
46 4 94.504801
46 5 56.496055
46 6 94.414812
46 7 53.347682
46 8 17.320801
46 9 24.034192
46 10 75.095225
46 11 89.211500
46 12 90.656842
46 13 56.342422
46 14 80.724722
46 15 37.087982
46 16 86.261646
46 17 53.754866
46 18 9.441835
46 19 79.962311
46 20 67.267700
46 21 47.873166
46 22 10.585320
46 23 89.836872
46 24 72.759205
46 25 18.948705
46 26 2.027172
46 27 63.984242
46 28 25.741414
46 29 77.877862
46 30 81.300382
46 31 24.148492
46 32 98.388870
46 33 96.516996
46 34 8.783731
46 35 47.801896
46 36 4.875911
46 37 44.730852
46 38 35.444274
46 39 45.583567
46 40 69.143561
46 41 32.920112
46 42 32.501364
46 43 59.691207
46 44 32.632734
46 45 64.730836
46 47 55.864416
46 48 34.266573
46 49 25.314403
46 50 76.230612
46 51 44.309855
46 52 0.709872
46 53 22.273238
46 54 75.043227
46 55 7.100983
46 56 28.377753
46 57 47.651951
46 58 95.765673
46 59 4.117778
46 60 14.264194
46 61 67.939359
46 62 56.448447
46 63 59.551951
46 64 24.033025
46 65 37.386038
46 66 35.001988
46 67 78.835780
46 68 51.165389
46 69 19.757079
46 70 84.099234
46 71 57.711655
46 72 31.004998
46 73 12.682405
46 74 68.476277
46 75 82.212415
46 76 32.128544
46 77 43.540739
46 78 39.490110
46 79 18.810939
46 80 48.738148
46 81 89.114211
46 82 58.374510
46 83 85.110663
46 84 34.667316
46 85 95.176290
46 86 41.842141
46 87 73.187048
46 88 52.111320
46 89 36.726566
46 90 31.512963
46 91 70.053222
46 92 56.337521
46 93 64.761643
46 94 82.106091
46 95 82.711379
46 96 1.400672
46 97 31.272215
46 98 22.414268
46 99 28.864747
47 0 31.282706
47 1 70.582197
47 2 67.787130
47 3 98.603227
47 4 15.896173
47 5 42.196471
47 6 53.181539
47 7 27.239128
47 8 2.034860
47 9 7.999729
47 10 11.794175
